,0,1,2,3,4,5,6,7
0_ADT,0.4037506580352783,1.0633587837219238,-1.1968848705291748,0.6568602323532104,-0.5404382348060608,-3.026841878890991,-0.1151706725358963,0.2586764097213745
2_ADT,0.3269526958465576,0.8102967739105225,-1.1208570003509521,0.3557751178741455,-0.048940349370241165,-2.557050943374634,0.27274149656295776,0.346500039100647
3_ADT,-0.2026228904724121,1.4636328220367432,-1.7171478271484375,-0.07548302412033081,0.26096004247665405,-2.8838322162628174,0.736452043056488,0.5424481630325317
7_ADT,0.5594775676727295,0.7574831247329712,-1.123723030090332,0.44639867544174194,-0.16405503451824188,-2.6577823162078857,0.18486778438091278,0.3669501543045044
10_ADT,0.6802973747253418,0.7151126861572266,-1.2413181066513062,0.4645594358444214,0.045107316225767136,-2.697084665298462,0.2923266291618347,0.29712116718292236
11_ADT,0.3711874485015869,1.0083072185516357,-1.2160539627075195,0.6023892164230347,-0.3460363745689392,-2.7478463649749756,-0.15414877235889435,0.07839499413967133
14_ADT,0.5465543270111084,0.6699447631835938,-0.9435498118400574,0.4133727550506592,-0.36184757947921753,-2.631763219833374,0.1911100596189499,0.5417448282241821
17_ADT,0.4590165615081787,0.7147036790847778,-1.0995888710021973,0.5282814502716064,0.023197244852781296,-2.393324375152588,0.026653453707695007,0.040371283888816833
19_ADT,0.4232966899871826,0.7135219573974609,-1.1058311462402344,0.5064671039581299,0.037975382059812546,-2.3567898273468018,0.03208296000957489,0.006717070937156677
20_ADT,0.5914409160614014,0.9357553720474243,-1.5098812580108643,0.3144949674606323,0.10660727322101593,-2.675961971282959,0.27500027418136597,0.18486319482326508
23_ADT,0.30106353759765625,0.812523365020752,-1.11745285987854,0.345043420791626,-0.05369012430310249,-2.5433905124664307,0.2737881541252136,0.3364344835281372
28_ADT,0.6699773073196411,0.6488838195800781,-0.7881692051887512,0.7212669849395752,-0.3667251467704773,-2.5994715690612793,-0.1343723088502884,0.4458872079849243
30_ADT,0.3775815963745117,1.0110228061676025,-1.2192952632904053,0.6027126312255859,-0.3566029667854309,-2.7672038078308105,-0.1474662572145462,0.0905986875295639
32_ADT,0.7134169340133667,0.91835618019104,-1.609757423400879,0.3035694360733032,0.2184341698884964,-2.6712260246276855,0.30639928579330444,0.1364217847585678
40_ADT,0.738359808921814,0.6209867000579834,-0.7368410229682922,0.7463488578796387,-0.39022117853164673,-2.572408676147461,-0.17915482819080353,0.5011669397354126
43_ADT,0.7075300216674805,0.9415351152420044,-1.6879196166992188,0.29087895154953003,0.3217769265174866,-2.6056501865386963,0.28668302297592163,0.020246371626853943
57_ADT,0.5820837020874023,0.8137857913970947,-1.1784443855285645,0.4694814682006836,-0.19542376697063446,-2.8168489933013916,0.22676841914653778,0.42271625995635986
61_ADT,0.37607502937316895,0.8949310779571533,-1.2123806476593018,0.31198620796203613,0.01284010335803032,-2.607116937637329,0.31373947858810425,0.4407418966293335
63_ADT,0.6746311187744141,0.7886537313461304,-1.2998781204223633,0.5148005485534668,0.06413586437702179,-2.7230663299560547,0.21124987304210663,0.21862302720546722
67_ADT,0.362196683883667,0.9838049411773682,-1.3058795928955078,0.23115038871765137,-0.025424648076295853,-2.6045420169830322,0.29727667570114136,0.4468289613723755
68_ADT,0.6378103494644165,0.8417078256607056,-1.2567232847213745,0.5776975154876709,-0.05062096193432808,-2.708974838256836,0.05133061110973358,0.17483077943325043
69_ADT,0.44636011123657227,0.5578316450119019,-0.8526299595832825,0.3372802138328552,-0.2516290545463562,-2.232529878616333,0.10040442645549774,0.3501664400100708
76_ADT,0.688240647315979,0.6929640769958496,-1.1910030841827393,0.4708383083343506,-0.0159028060734272,-2.7393112182617188,0.31387847661972046,0.37244999408721924
78_ADT,0.4989957809448242,0.5912407636642456,-0.8442572951316833,0.3705791234970093,-0.3754841685295105,-2.4459383487701416,0.15209715068340302,0.5127846002578735
93_ADT,0.6088848114013672,0.6456350088119507,-0.7870607376098633,0.6633856296539307,-0.42670243978500366,-2.6606645584106445,-0.04004116356372833,0.49918878078460693
101_ADT,0.4589412212371826,0.5265176296234131,-0.7325131297111511,0.46159589290618896,-0.31210535764694214,-2.2133145332336426,-0.032853081822395325,0.334025502204895
104_ADT,0.5297653675079346,0.9194941520690918,-1.416576623916626,0.387085497379303,0.05804867669939995,-2.5550835132598877,0.11077778041362762,0.06982384622097015
107_ADT,0.3505854606628418,0.9515476226806641,-1.264258861541748,0.22472405433654785,-0.08067147433757782,-2.53829026222229,0.2471276968717575,0.41046881675720215
108_ADT,0.5515875816345215,0.741513729095459,-1.0776863098144531,0.5259251594543457,-0.17410258948802948,-2.309474468231201,-0.18669922649860382,0.032656535506248474
123_ADT,0.785253643989563,0.688127875328064,-1.262427806854248,0.4364883303642273,0.01637430116534233,-2.847130298614502,0.42850226163864136,0.46082913875579834
124_ADT,0.49817514419555664,0.6227141618728638,-0.9190661311149597,0.3809274435043335,-0.2755381464958191,-2.423426389694214,0.13838379085063934,0.4160357713699341
127_ADT,0.5277528762817383,0.6185189485549927,-0.8801420331001282,0.39320796728134155,-0.3660532832145691,-2.513601064682007,0.16012446582317352,0.5235077142715454
128_ADT,0.2952234745025635,0.8788553476333618,-1.1881563663482666,0.2597382068634033,-0.016758132725954056,-2.529874086380005,0.3163091540336609,0.4023885726928711
129_ADT,0.5118495225906372,0.9880387783050537,-1.5462346076965332,0.2586830258369446,0.10786612331867218,-2.736441135406494,0.361457884311676,0.23930631577968597
136_ADT,0.37534308433532715,0.8535910844802856,-1.1618945598602295,0.3413078784942627,-0.021151233464479446,-2.5781242847442627,0.27635496854782104,0.4080308675765991
137_ADT,0.22253024578094482,1.0088013410568237,-1.1506378650665283,0.5473610162734985,-0.3936571478843689,-2.576915979385376,-0.22651787102222443,0.0033453553915023804
147_ADT,0.3590959310531616,0.8931124210357666,-1.2458736896514893,0.5105834007263184,0.03936154767870903,-2.285555839538574,-0.17245323956012726,-0.17685164511203766
148_ADT,0.6594864130020142,0.6769185066223145,-1.0817145109176636,0.5168440341949463,-0.16006819903850555,-2.8228728771209717,0.3007526993751526,0.47491228580474854
151_ADT,0.5320571660995483,0.9415746927261353,-1.466897964477539,0.411348819732666,0.13349957764148712,-2.5293233394622803,0.0773104876279831,-0.021849527955055237
155_ADT,0.5585031509399414,0.9275554418563843,-1.4648187160491943,0.3435981273651123,0.08252234756946564,-2.6179871559143066,0.20289628207683563,0.13507376611232758
161_ADT,0.3667292594909668,1.1016240119934082,-1.2789666652679443,0.6251335144042969,-0.4664319157600403,-2.9660496711730957,-0.13190098106861115,0.14421354234218597
162_ADT,0.6685097217559814,0.8306070566177368,-1.1741232872009277,0.5352257490158081,-0.3317403197288513,-2.6139273643493652,-0.12557478249073029,0.2006000131368637
166_ADT,0.5034763813018799,0.7711461782455444,-0.9367402791976929,0.6181313991546631,-0.40223604440689087,-2.552241325378418,-0.17339928448200226,0.25406062602996826
169_ADT,0.6107146739959717,0.8128049373626709,-1.1577422618865967,0.48330867290496826,-0.24475495517253876,-2.8718807697296143,0.23285381495952606,0.48640644550323486
173_ADT,0.3410102128982544,0.6745544672012329,-0.9076889157295227,0.5498964786529541,-0.13641206920146942,-2.2023983001708984,-0.1548125296831131,0.009403571486473083
174_ADT,0.423001766204834,0.4506092965602875,-0.6892625093460083,0.3026743531227112,-0.33813828229904175,-2.063422441482544,0.05656377971172333,0.4006439447402954
175_ADT,0.5061802864074707,0.675615668296814,-1.000300407409668,0.39976924657821655,-0.2255350798368454,-2.498105764389038,0.15515057742595673,0.3807870149612427
177_ADT,0.29952991008758545,0.9196872711181641,-0.9608412384986877,0.6308809518814087,-0.5276045203208923,-2.6760873794555664,-0.21138162910938263,0.22956667840480804
179_ADT,0.7450640201568604,0.7818312644958496,-1.3878486156463623,0.46745234727859497,0.15045495331287384,-2.757161855697632,0.3078609108924866,0.23559723794460297
182_ADT,0.5499618053436279,0.5833450555801392,-0.7954128384590149,0.39025813341140747,-0.4831382632255554,-2.554356336593628,0.17314092814922333,0.6488314867019653
189_ADT,0.5654103755950928,0.740341067314148,-1.0588982105255127,0.4417535066604614,-0.27762478590011597,-2.7180416584014893,0.2050275057554245,0.48043739795684814
190_ADT,0.6737304925918579,1.0175180435180664,-1.7081985473632812,0.2426830530166626,0.22279568016529083,-2.94787859916687,0.5361952185630798,0.3400927782058716
194_ADT,0.576167106628418,0.6064696311950684,-0.7570894360542297,0.6050734519958496,-0.41931384801864624,-2.546004056930542,-0.03501923382282257,0.48212993144989014
195_ADT,0.5587581396102905,0.8469818830490112,-1.2955853939056396,0.523823618888855,0.0528302900493145,-2.600099802017212,0.07411091029644012,0.07984958589076996
203_ADT,0.541549563407898,0.9522603750228882,-1.469491720199585,0.3319094181060791,0.05478258058428764,-2.7092278003692627,0.26636582612991333,0.21793781220912933
206_ADT,0.7507661581039429,0.7846745252609253,-1.3683385848999023,0.4842342734336853,0.11254008114337921,-2.795999050140381,0.3047493100166321,0.2703808546066284
207_ADT,0.3464242219924927,0.372054785490036,-0.6142727732658386,0.24795407056808472,-0.2856568694114685,-1.799623727798462,-0.0014224797487258911,0.28634417057037354
209_ADT,0.539625883102417,0.7225279808044434,-1.0472981929779053,0.42568540573120117,-0.25221461057662964,-2.645395040512085,0.1923932284116745,0.43842995166778564
213_ADT,0.6040710210800171,0.8197563886642456,-1.1692992448806763,0.5259990692138672,-0.2540045380592346,-2.5041308403015137,-0.1467852145433426,0.10599218308925629
214_ADT,0.7345973253250122,0.7575283050537109,-1.3287181854248047,0.47216999530792236,0.09484274685382843,-2.7618649005889893,0.30857735872268677,0.2849489450454712
217_ADT,0.24726569652557373,0.9426026344299316,-0.9869063496589661,0.6058778762817383,-0.5051681399345398,-2.6177351474761963,-0.2346258908510208,0.16180549561977386
219_ADT,0.7648507356643677,0.6792155504226685,-1.2251601219177246,0.444785475730896,-0.01857178285717964,-2.8412697315216064,0.41415172815322876,0.4729048013687134
220_ADT,0.6027270555496216,0.8109350204467773,-1.163718581199646,0.5240665674209595,-0.2449813336133957,-2.486984968185425,-0.14724786579608917,0.09894643723964691
225_ADT,0.8047215938568115,0.6953378915786743,-1.2747259140014648,0.4441012144088745,0.003167342394590378,-2.906144857406616,0.4528089165687561,0.49140799045562744
227_ADT,0.5565201044082642,0.9217580556869507,-1.4785487651824951,0.3442857265472412,0.11746759712696075,-2.5412354469299316,0.15484587848186493,0.05354176461696625
232_ADT,0.5035395622253418,0.5985215902328491,-0.8701054453849792,0.3757195472717285,-0.32913559675216675,-2.4188072681427,0.13687436282634735,0.46693432331085205
238_ADT,0.509211540222168,0.7116380929946899,-0.8268734216690063,0.6616660356521606,-0.4184088110923767,-2.5358376502990723,-0.1764792948961258,0.3203343152999878
243_ADT,0.4047355651855469,1.077204942703247,-1.1436705589294434,0.6911212205886841,-0.661191999912262,-3.151662588119507,-0.1058325320482254,0.37228620052337646
245_ADT,0.396329402923584,0.761783242225647,-1.077953577041626,0.4437696933746338,0.08411248028278351,-2.632166624069214,0.3521658778190613,0.4283648729324341
252_ADT,0.5885974168777466,0.8242454528808594,-1.1734683513641357,0.5261476039886475,-0.2415659874677658,-2.495732307434082,-0.14816613495349884,0.08907352387905121
256_ADT,0.41553211212158203,1.0244433879852295,-1.1563868522644043,0.6592693328857422,-0.5238117575645447,-2.975614309310913,-0.11957426369190216,0.2659684419631958
257_ADT,0.5193676948547363,0.766777753829956,-1.0555424690246582,0.5529407262802124,-0.22812728583812714,-2.384479522705078,-0.18431456387043,0.07331739366054535
258_ADT,0.11497855931520462,0.9458597898483276,-1.145840048789978,0.18861985206604004,-0.01685159280896187,-2.624884843826294,0.48414868116378784,0.596913754940033
264_ADT,0.5733743906021118,0.8281489610671997,-1.1742467880249023,0.5252381563186646,-0.24037937819957733,-2.494321823120117,-0.14754851162433624,0.08014212548732758
268_ADT,0.6568472385406494,0.930194616317749,-1.552659273147583,0.33672213554382324,0.1595904380083084,-2.682847499847412,0.2666398882865906,0.14728151261806488
272_ADT,0.7767754793167114,0.6860983371734619,-1.298764705657959,0.41219252347946167,0.08605380356311798,-2.7792916297912598,0.4278251528739929,0.3945261240005493
275_ADT,0.6196874380111694,0.6582916975021362,-0.804351806640625,0.6932682991027832,-0.3958575129508972,-2.6636545658111572,-0.06632335484027863,0.4622126817703247
277_ADT,0.6128937005996704,0.808111310005188,-1.1610610485076904,0.5240906476974487,-0.25208014249801636,-2.4907114505767822,-0.14751370251178741,0.10893736779689789
284_ADT,0.5264445543289185,0.7497217655181885,-1.0535588264465332,0.5441250801086426,-0.20376472175121307,-2.3433947563171387,-0.18704445660114288,0.054873332381248474
285_ADT,0.7160958647727966,0.6374318599700928,-0.7661537528038025,0.736242413520813,-0.3803940415382385,-2.5927557945251465,-0.1592857390642166,0.48019444942474365
288_ADT,0.6611346006393433,0.9445431232452393,-1.5790977478027344,0.31141340732574463,0.16370578110218048,-2.7409889698028564,0.3302077651023865,0.20179377496242523
293_ADT,0.3238410949707031,0.8683173656463623,-1.1786012649536133,0.252213716506958,0.04125053808093071,-2.5185954570770264,0.3531953692436218,0.4631645679473877
298_ADT,0.6587321758270264,0.923637866973877,-1.5090186595916748,0.3660309314727783,0.11031527817249298,-2.7227466106414795,0.2578657269477844,0.19229446351528168
299_ADT,0.4876018762588501,0.7099188566207886,-0.8162327408790588,0.6553099155426025,-0.4227284789085388,-2.5015408992767334,-0.19412298500537872,0.30081093311309814
306_ADT,0.5568474531173706,0.8083908557891846,-1.1294106245040894,0.5397567749023438,-0.24253873527050018,-2.4664461612701416,-0.1605900079011917,0.08651648461818695
307_ADT,0.3128427267074585,0.8749514818191528,-0.8482394218444824,0.6747586727142334,-0.5979506373405457,-2.6974072456359863,-0.22289808094501495,0.32861244678497314
309_ADT,0.4252052307128906,1.0337707996368408,-1.2134745121002197,0.6378765106201172,-0.47000449895858765,-2.950915813446045,-0.11117930710315704,0.21024189889431
314_ADT,0.3979008197784424,0.5077090263366699,-0.7527077794075012,0.30282825231552124,-0.33652395009994507,-2.1382546424865723,0.0741688460111618,0.38215887546539307
316_ADT,0.45522427558898926,0.491059273481369,-0.7234392762184143,0.32698071002960205,-0.3709961771965027,-2.1872873306274414,0.07932130992412567,0.45546114444732666
319_ADT,0.6351546049118042,0.8256261348724365,-1.1709781885147095,0.5308988094329834,-0.2951943278312683,-2.56091570854187,-0.13603575527668,0.1542903035879135
320_ADT,0.5380349159240723,0.6396404504776001,-0.9284355044364929,0.4070640802383423,-0.3000490069389343,-2.5019171237945557,0.14442984759807587,0.4633752107620239
323_ADT,0.35277509689331055,0.8244976997375488,-1.1301047801971436,0.3492133617401123,-0.03747670724987984,-2.553300142288208,0.2673580050468445,0.37831735610961914
327_ADT,0.7049903869628906,0.7292760610580444,-1.2916805744171143,0.4577265977859497,0.08953841030597687,-2.7110631465911865,0.3099055886268616,0.2779499292373657
328_ADT,0.41049277782440186,1.0533440113067627,-1.0892367362976074,0.7052942514419556,-0.6999302506446838,-3.1593949794769287,-0.10738416016101837,0.4230228662490845
329_ADT,0.38728880882263184,0.9010472297668457,-1.2141497135162354,0.23243021965026855,-0.003977466374635696,-2.5036423206329346,0.2929169535636902,0.4792841672897339
336_ADT,-0.15200096368789673,1.1521728038787842,-1.2316938638687134,0.16554880142211914,-0.08010487258434296,-2.6599581241607666,0.4018009305000305,0.47675538063049316
337_ADT,0.3068082332611084,0.9439697265625,-1.0588529109954834,0.6048659086227417,-0.4281842112541199,-2.637145519256592,-0.20461352169513702,0.12608133256435394
341_ADT,0.445270299911499,0.5687241554260254,-0.8574473261833191,0.34405457973480225,-0.2636210322380066,-2.264298677444458,0.10614602267742157,0.36228621006011963
342_ADT,0.5338050127029419,0.7887599468231201,-1.266981840133667,0.4866562485694885,0.10225971043109894,-2.4869933128356934,0.09192268550395966,0.03489862382411957
347_ADT,0.260723352432251,0.9053444862365723,-0.9419284462928772,0.6249185800552368,-0.4787296652793884,-2.571112871170044,-0.24711044132709503,0.165153369307518
348_ADT,0.3636898994445801,0.8986576795578003,-1.2760560512542725,0.49210965633392334,0.06766946613788605,-2.278061628341675,-0.15571565926074982,-0.19107307493686676
351_ADT,0.6285233497619629,0.644102931022644,-1.0335057973861694,0.5038096904754639,-0.16831247508525848,-2.7606794834136963,0.29518812894821167,0.4707258939743042
