,0,1,2,3,4,5,6,7
0_ATAC,0.7680456638336182,1.889047622680664,-0.7965307235717773,2.5493950843811035,2.0008018016815186,0.24646423757076263,1.963789463043213,-0.7873096466064453
2_ATAC,0.759781002998352,2.020486831665039,-0.7377457618713379,2.671382427215576,2.110988140106201,0.13919971883296967,2.030884265899658,-0.7149653434753418
3_ATAC,0.8747934103012085,2.1110999584198,-0.7935733795166016,2.78596830368042,2.2652924060821533,0.1697363704442978,2.1218574047088623,-0.7625021934509277
4_ATAC,0.7317986488342285,2.0758092403411865,-0.7258901596069336,2.7211151123046875,2.1373162269592285,0.11948631703853607,2.054004430770874,-0.7026762962341309
5_ATAC,0.8734793663024902,2.1731882095336914,-0.6820511817932129,2.831613063812256,2.376771926879883,0.09851644933223724,2.0793697834014893,-0.7505965232849121
8_ATAC,0.9226303100585938,2.008432388305664,-0.5695681571960449,2.626159191131592,2.2860376834869385,0.0650629848241806,1.8888800144195557,-0.7122592926025391
10_ATAC,0.7082647085189819,2.0657339096069336,-0.7129545211791992,2.741703510284424,2.1941497325897217,0.14101122319698334,2.044344186782837,-0.7847914695739746
11_ATAC,0.7062124013900757,2.060068130493164,-0.7247633934020996,2.732638359069824,2.1711783409118652,0.14599893987178802,2.0474278926849365,-0.775113582611084
12_ATAC,0.8436237573623657,1.945946455001831,-0.6615860462188721,2.5633997917175293,2.1033382415771484,0.11092709004878998,1.9185521602630615,-0.6815595626831055
13_ATAC,0.8062773942947388,2.066392421722412,-0.6370458602905273,2.712301015853882,2.266083002090454,0.11097906529903412,1.9687325954437256,-0.7708649635314941
14_ATAC,0.6986232995986938,1.9177658557891846,-0.7575709819793701,2.636512279510498,2.1246321201324463,0.2264985889196396,1.9929454326629639,-0.8916072845458984
15_ATAC,0.6876136064529419,2.3151354789733887,-0.6741456985473633,3.017326831817627,2.363818407058716,-0.15328742563724518,2.3284716606140137,-0.5540075302124023
16_ATAC,0.6585528254508972,2.020426034927368,-0.748753547668457,2.7395780086517334,2.1791880130767822,0.17343614995479584,2.06638503074646,-0.8546738624572754
17_ATAC,0.7543423175811768,2.0637991428375244,-0.6655168533325195,2.7125282287597656,2.1944000720977783,0.08554171025753021,2.0150039196014404,-0.7127218246459961
19_ATAC,0.756371021270752,2.169625759124756,-0.7236099243164062,2.8510522842407227,2.358689785003662,0.2234048694372177,2.053119421005249,-0.9056563377380371
20_ATAC,0.8449558019638062,2.1847984790802,-0.805717945098877,2.8786396980285645,2.3291242122650146,0.15232370793819427,2.192211627960205,-0.7735514640808105
22_ATAC,0.6947633028030396,1.9369292259216309,-0.7418761253356934,2.626763105392456,2.081184148788452,0.18207405507564545,1.9954030513763428,-0.8089504241943359
23_ATAC,0.7261713743209839,2.1384005546569824,-0.7653207778930664,2.8425374031066895,2.376589298248291,0.36737060546875,2.0014450550079346,-1.0767207145690918
24_ATAC,0.8534053564071655,2.128199815750122,-0.8253412246704102,2.791844606399536,2.206338405609131,0.15479563176631927,2.1623289585113525,-0.7034506797790527
25_ATAC,0.7889200448989868,2.109881639480591,-0.6214389801025391,2.732362747192383,2.2084007263183594,-0.015804782509803772,2.041152238845825,-0.5933065414428711
26_ATAC,0.7258958220481873,1.8890290260314941,-0.7343218326568604,2.5735068321228027,2.0659313201904297,0.2063875049352646,1.946758508682251,-0.8266468048095703
27_ATAC,0.7568501234054565,2.1371870040893555,-0.6720600128173828,2.7714285850524902,2.197985887527466,0.017632469534873962,2.0887677669525146,-0.6169276237487793
29_ATAC,0.7395801544189453,2.1912994384765625,-0.6623539924621582,2.8745217323303223,2.3641037940979004,0.0687999576330185,2.105602502822876,-0.7739014625549316
30_ATAC,0.6911828517913818,2.0171632766723633,-0.8481974601745605,2.7001116275787354,2.0424678325653076,0.21222923696041107,2.109861135482788,-0.7647285461425781
31_ATAC,0.675173282623291,1.9427576065063477,-0.775733470916748,2.647808074951172,2.074664831161499,0.19854019582271576,2.0302927494049072,-0.8266310691833496
32_ATAC,0.8186451196670532,2.1852009296417236,-0.6327066421508789,2.7869832515716553,2.269596815109253,0.03145073354244232,2.0409481525421143,-0.6301140785217285
33_ATAC,0.7007689476013184,1.9592549800872803,-0.8110485076904297,2.64255952835083,2.0344998836517334,0.21177910268306732,2.048147678375244,-0.7834558486938477
34_ATAC,0.8517853021621704,2.18548846244812,-0.6861968040466309,2.8492801189422607,2.363853693008423,0.06522367894649506,2.1136891841888428,-0.718806266784668
